DoctorID,Name,Specialization,Diseases,Experience,Location,Rating
Doc127,Sathvik Sheth,Hepatologist,Hepatitis E,30,Indore,3.3
Doc127,Sathvik Sheth,Hepatologist,Alcoholic hepatitis,30,Indore,3.3
Doc128,Faras Sharaf,Orthopedic Specialist,Cervical spondylosis,31,Chennai,4.6
Doc128,Faras Sharaf,Orthopedic Specialist,Osteoarthritis,31,Chennai,4.6
Doc129,Samuel Srinivas,Pulmonologist,Bronchial Asthma,33,Ludhiana,1.5
Doc129,Samuel Srinivas,Pulmonologist,Tuberculosis,33,Ludhiana,1.5
Doc129,Samuel Srinivas,Pulmonologist,Pneumonia,33,Ludhiana,1.5
Doc130,Yamini Murthy,ENT Specialist,Common Cold,15,Hyderabad,1.9
Doc130,Yamini Murthy,ENT Specialist,(vertigo) Paroxysmal Positional Vertigo,15,Hyderabad,1.9
Doc131,Sudiksha Kulkarni,Endocrinologist,Diabetes,28,Delhi,2.4
Doc131,Sudiksha Kulkarni,Endocrinologist,Hypothyroidism,28,Delhi,2.4
Doc131,Sudiksha Kulkarni,Endocrinologist,Hyperthyroidism,28,Delhi,2.4
Doc131,Sudiksha Kulkarni,Endocrinologist,Hypoglycemia,28,Delhi,2.4
Doc132,Lila Rastogi,ENT Specialist,Common Cold,16,Mumbai,2.8
Doc132,Lila Rastogi,ENT Specialist,(vertigo) Paroxysmal Positional Vertigo,16,Mumbai,2.8
Doc133,Orinder Khalsa,Rheumatologist,Arthritis,9,Nagpur,4.2
Doc134,Brijesh Garg,Allergist/Immunologist,Allergy,8,Surat,2.9
Doc134,Brijesh Garg,Allergist/Immunologist,Drug Reaction,8,Surat,2.9
Doc135,Abha Venkataraman,Neurologist,Migraine,19,Delhi,2.8
Doc135,Abha Venkataraman,Neurologist,Paralysis (brain hemorrhage),19,Delhi,2.8
Doc136,Harshil Golla,Endocrinologist,Diabetes,4,Bhopal,2.3
Doc136,Harshil Golla,Endocrinologist,Hypothyroidism,4,Bhopal,2.3
Doc136,Harshil Golla,Endocrinologist,Hyperthyroidism,4,Bhopal,2.3
Doc136,Harshil Golla,Endocrinologist,Hypoglycemia,4,Bhopal,2.3
Doc137,Charan Seshadri,Proctologist,Dimorphic hemorrhoids (piles),19,Surat,4.8
Doc138,Kai Kanda,Allergist/Immunologist,Allergy,19,Ludhiana,3.2
Doc138,Kai Kanda,Allergist/Immunologist,Drug Reaction,19,Ludhiana,3.2
Doc139,Aadhya Mani,Hepatologist,Chronic cholestasis,12,Chennai,4.4
Doc139,Aadhya Mani,Hepatologist,Jaundice,12,Chennai,4.4
Doc139,Aadhya Mani,Hepatologist,hepatitis A,12,Chennai,4.4
Doc139,Aadhya Mani,Hepatologist,Hepatitis B,12,Chennai,4.4
Doc139,Aadhya Mani,Hepatologist,Hepatitis C,12,Chennai,4.4
Doc139,Aadhya Mani,Hepatologist,Hepatitis D,12,Chennai,4.4
Doc139,Aadhya Mani,Hepatologist,Hepatitis E,12,Chennai,4.4
Doc139,Aadhya Mani,Hepatologist,Alcoholic hepatitis,12,Chennai,4.4
Doc140,Warda Contractor,Cardiologist,Hypertension,4,Kanpur,3.4
Doc140,Warda Contractor,Cardiologist,Heart attack,4,Kanpur,3.4
Doc141,Zarna Dar,Dermatologist,Fungal infection,40,Agra,4.1
Doc141,Zarna Dar,Dermatologist,Acne,40,Agra,4.1
Doc141,Zarna Dar,Dermatologist,Psoriasis,40,Agra,4.1
Doc141,Zarna Dar,Dermatologist,Impetigo,40,Agra,4.1
Doc142,Kabir Sibal,Cardiologist,Hypertension,40,Patna,3.2
Doc142,Kabir Sibal,Cardiologist,Heart attack,40,Patna,3.2
Doc143,Hemani Chandran,Neurologist,Migraine,15,Kanpur,1.2
Doc143,Hemani Chandran,Neurologist,Paralysis (brain hemorrhage),15,Kanpur,1.2
Doc144,Parth Toor,Infectious Disease Specialist,AIDS,32,Lucknow,2.1
Doc144,Parth Toor,Infectious Disease Specialist,Malaria,32,Lucknow,2.1
Doc144,Parth Toor,Infectious Disease Specialist,Chicken pox,32,Lucknow,2.1
Doc144,Parth Toor,Infectious Disease Specialist,Dengue,32,Lucknow,2.1
Doc144,Parth Toor,Infectious Disease Specialist,Typhoid,32,Lucknow,2.1
Doc145,Yuvraj Parikh,Urologist,Urinary tract infection,10,Ludhiana,2.2
Doc146,Zinal Rajagopalan,Gastroenterologist,GERD,19,Kanpur,4.0
Doc146,Zinal Rajagopalan,Gastroenterologist,Peptic ulcer disease,19,Kanpur,4.0
Doc146,Zinal Rajagopalan,Gastroenterologist,Gastroenteritis,19,Kanpur,4.0
Doc147,Teerth Sharma,Hepatologist,Chronic cholestasis,13,Chennai,3.1
Doc147,Teerth Sharma,Hepatologist,Jaundice,13,Chennai,3.1
Doc147,Teerth Sharma,Hepatologist,hepatitis A,13,Chennai,3.1
Doc147,Teerth Sharma,Hepatologist,Hepatitis B,13,Chennai,3.1
Doc147,Teerth Sharma,Hepatologist,Hepatitis C,13,Chennai,3.1
Doc147,Teerth Sharma,Hepatologist,Hepatitis D,13,Chennai,3.1
Doc147,Teerth Sharma,Hepatologist,Hepatitis E,13,Chennai,3.1
Doc147,Teerth Sharma,Hepatologist,Alcoholic hepatitis,13,Chennai,3.1
Doc148,Ishwar Mane,Hepatologist,Chronic cholestasis,1,Chennai,4.3
Doc148,Ishwar Mane,Hepatologist,Jaundice,1,Chennai,4.3
Doc148,Ishwar Mane,Hepatologist,hepatitis A,1,Chennai,4.3
Doc148,Ishwar Mane,Hepatologist,Hepatitis B,1,Chennai,4.3
Doc148,Ishwar Mane,Hepatologist,Hepatitis C,1,Chennai,4.3
Doc148,Ishwar Mane,Hepatologist,Hepatitis D,1,Chennai,4.3
Doc148,Ishwar Mane,Hepatologist,Hepatitis E,1,Chennai,4.3
Doc148,Ishwar Mane,Hepatologist,Alcoholic hepatitis,1,Chennai,4.3
Doc149,Ubika Tella,Pulmonologist,Bronchial Asthma,15,Ludhiana,4.9
Doc149,Ubika Tella,Pulmonologist,Tuberculosis,15,Ludhiana,4.9
Doc149,Ubika Tella,Pulmonologist,Pneumonia,15,Ludhiana,4.9
Doc150,Idika Mahajan,Infectious Disease Specialist,AIDS,22,Kolkata,1.2
Doc150,Idika Mahajan,Infectious Disease Specialist,Malaria,22,Kolkata,1.2
Doc150,Idika Mahajan,Infectious Disease Specialist,Chicken pox,22,Kolkata,1.2
Doc150,Idika Mahajan,Infectious Disease Specialist,Dengue,22,Kolkata,1.2
Doc150,Idika Mahajan,Infectious Disease Specialist,Typhoid,22,Kolkata,1.2
Doc151,Oeshi Baria,Cardiologist,Hypertension,39,Ahmedabad,2.0
Doc151,Oeshi Baria,Cardiologist,Heart attack,39,Ahmedabad,2.0
Doc152,Vasana Chaudhary,Cardiologist,Hypertension,20,Jaipur,4.7
Doc152,Vasana Chaudhary,Cardiologist,Heart attack,20,Jaipur,4.7
Doc153,Logan Din,Vascular Surgeon,Varicose veins,6,Pune,4.5
Doc154,Sneha Aggarwal,ENT Specialist,Common Cold,5,Delhi,1.4
Doc154,Sneha Aggarwal,ENT Specialist,(vertigo) Paroxysmal Positional Vertigo,5,Delhi,1.4
Doc155,Tejas Som,Vascular Surgeon,Varicose veins,18,Delhi,5.0
Doc156,Simon Ganesh,ENT Specialist,Common Cold,38,Mumbai,2.4
Doc156,Simon Ganesh,ENT Specialist,(vertigo) Paroxysmal Positional Vertigo,38,Mumbai,2.4
Doc157,Caleb Bhattacharyya,ENT Specialist,Common Cold,8,Kolkata,3.2
Doc157,Caleb Bhattacharyya,ENT Specialist,(vertigo) Paroxysmal Positional Vertigo,8,Kolkata,3.2
Doc158,Victor Roy,Gastroenterologist,GERD,7,Pune,4.0
Doc158,Victor Roy,Gastroenterologist,Peptic ulcer disease,7,Pune,4.0
Doc158,Victor Roy,Gastroenterologist,Gastroenteritis,7,Pune,4.0
Doc159,Anjali Dhawan,Cardiologist,Hypertension,33,Agra,2.5
Doc159,Anjali Dhawan,Cardiologist,Heart attack,33,Agra,2.5
Doc160,Bina Panchal,Hepatologist,Chronic cholestasis,20,Mumbai,4.2
Doc160,Bina Panchal,Hepatologist,Jaundice,20,Mumbai,4.2
Doc160,Bina Panchal,Hepatologist,hepatitis A,20,Mumbai,4.2
Doc160,Bina Panchal,Hepatologist,Hepatitis B,20,Mumbai,4.2
Doc160,Bina Panchal,Hepatologist,Hepatitis C,20,Mumbai,4.2
Doc160,Bina Panchal,Hepatologist,Hepatitis D,20,Mumbai,4.2
Doc160,Bina Panchal,Hepatologist,Hepatitis E,20,Mumbai,4.2
Doc160,Bina Panchal,Hepatologist,Alcoholic hepatitis,20,Mumbai,4.2
Doc161,Ayaan Mohan,Endocrinologist,Diabetes,27,Lucknow,4.2
Doc161,Ayaan Mohan,Endocrinologist,Hypothyroidism,27,Lucknow,4.2
Doc161,Ayaan Mohan,Endocrinologist,Hyperthyroidism,27,Lucknow,4.2
Doc161,Ayaan Mohan,Endocrinologist,Hypoglycemia,27,Lucknow,4.2
Doc162,Chameli Sood,ENT Specialist,Common Cold,36,Delhi,4.2
Doc162,Chameli Sood,ENT Specialist,(vertigo) Paroxysmal Positional Vertigo,36,Delhi,4.2
Doc163,Girish Tara,Endocrinologist,Diabetes,21,Pune,1.5
Doc163,Girish Tara,Endocrinologist,Hypothyroidism,21,Pune,1.5
Doc163,Girish Tara,Endocrinologist,Hyperthyroidism,21,Pune,1.5
Doc163,Girish Tara,Endocrinologist,Hypoglycemia,21,Pune,1.5
Doc164,Chaitaly Uppal,Urologist,Urinary tract infection,6,Bhopal,4.9
Doc165,Anvi Seth,Urologist,Urinary tract infection,22,Lucknow,2.7
Doc166,Yashodhara Narasimhan,Dermatologist,Fungal infection,18,Pune,3.6
Doc166,Yashodhara Narasimhan,Dermatologist,Acne,18,Pune,3.6
Doc166,Yashodhara Narasimhan,Dermatologist,Psoriasis,18,Pune,3.6
Doc166,Yashodhara Narasimhan,Dermatologist,Impetigo,18,Pune,3.6
Doc167,Rachit Sami,Allergist/Immunologist,Allergy,17,Surat,4.6
Doc167,Rachit Sami,Allergist/Immunologist,Drug Reaction,17,Surat,4.6
Doc168,Dayamai Sethi,Neurologist,Migraine,36,Indore,4.7
Doc168,Dayamai Sethi,Neurologist,Paralysis (brain hemorrhage),36,Indore,4.7
Doc169,Chakrika Wagle,Vascular Surgeon,Varicose veins,34,Mumbai,3.4
Doc170,Darpan Pandit,Cardiologist,Hypertension,36,Nagpur,4.2
Doc170,Darpan Pandit,Cardiologist,Heart attack,36,Nagpur,4.2
Doc171,Anamika Lanka,Allergist/Immunologist,Allergy,10,Delhi,1.2
Doc171,Anamika Lanka,Allergist/Immunologist,Drug Reaction,10,Delhi,1.2
Doc172,Varenya Gandhi,Hepatologist,Chronic cholestasis,1,Pune,2.4
Doc172,Varenya Gandhi,Hepatologist,Jaundice,1,Pune,2.4
Doc172,Varenya Gandhi,Hepatologist,hepatitis A,1,Pune,2.4
Doc172,Varenya Gandhi,Hepatologist,Hepatitis B,1,Pune,2.4
Doc172,Varenya Gandhi,Hepatologist,Hepatitis C,1,Pune,2.4
Doc172,Varenya Gandhi,Hepatologist,Hepatitis D,1,Pune,2.4
Doc172,Varenya Gandhi,Hepatologist,Hepatitis E,1,Pune,2.4
Doc172,Varenya Gandhi,Hepatologist,Alcoholic hepatitis,1,Pune,2.4
Doc173,Vedika Sura,Vascular Surgeon,Varicose veins,16,Agra,4.3
Doc174,Dalaja Dutta,Infectious Disease Specialist,AIDS,34,Chennai,4.6
Doc174,Dalaja Dutta,Infectious Disease Specialist,Malaria,34,Chennai,4.6
Doc174,Dalaja Dutta,Infectious Disease Specialist,Chicken pox,34,Chennai,4.6
Doc174,Dalaja Dutta,Infectious Disease Specialist,Dengue,34,Chennai,4.6
Doc174,Dalaja Dutta,Infectious Disease Specialist,Typhoid,34,Chennai,4.6
Doc175,Vritti Joshi,Endocrinologist,Diabetes,39,Nagpur,2.5
Doc175,Vritti Joshi,Endocrinologist,Hypothyroidism,39,Nagpur,2.5
Doc175,Vritti Joshi,Endocrinologist,Hyperthyroidism,39,Nagpur,2.5
Doc175,Vritti Joshi,Endocrinologist,Hypoglycemia,39,Nagpur,2.5
Doc176,Azaan Chaudhary,Hepatologist,Chronic cholestasis,5,Jaipur,3.3
Doc176,Azaan Chaudhary,Hepatologist,Jaundice,5,Jaipur,3.3
Doc176,Azaan Chaudhary,Hepatologist,hepatitis A,5,Jaipur,3.3
Doc176,Azaan Chaudhary,Hepatologist,Hepatitis B,5,Jaipur,3.3
Doc176,Azaan Chaudhary,Hepatologist,Hepatitis C,5,Jaipur,3.3
Doc176,Azaan Chaudhary,Hepatologist,Hepatitis D,5,Jaipur,3.3
Doc176,Azaan Chaudhary,Hepatologist,Hepatitis E,5,Jaipur,3.3
Doc176,Azaan Chaudhary,Hepatologist,Alcoholic hepatitis,5,Jaipur,3.3
Doc177,Yashica Sur,Urologist,Urinary tract infection,27,Hyderabad,3.3
Doc178,Rayaan Biswas,Hepatologist,Chronic cholestasis,37,Bhopal,1.4
Doc178,Rayaan Biswas,Hepatologist,Jaundice,37,Bhopal,1.4
Doc178,Rayaan Biswas,Hepatologist,hepatitis A,37,Bhopal,1.4
Doc178,Rayaan Biswas,Hepatologist,Hepatitis B,37,Bhopal,1.4
Doc178,Rayaan Biswas,Hepatologist,Hepatitis C,37,Bhopal,1.4
Doc178,Rayaan Biswas,Hepatologist,Hepatitis D,37,Bhopal,1.4
Doc178,Rayaan Biswas,Hepatologist,Hepatitis E,37,Bhopal,1.4
Doc178,Rayaan Biswas,Hepatologist,Alcoholic hepatitis,37,Bhopal,1.4
Doc179,Azaan Iyengar,Hepatologist,Chronic cholestasis,5,Mumbai,4.2
Doc179,Azaan Iyengar,Hepatologist,Jaundice,5,Mumbai,4.2
Doc179,Azaan Iyengar,Hepatologist,hepatitis A,5,Mumbai,4.2
Doc179,Azaan Iyengar,Hepatologist,Hepatitis B,5,Mumbai,4.2
Doc179,Azaan Iyengar,Hepatologist,Hepatitis C,5,Mumbai,4.2
Doc179,Azaan Iyengar,Hepatologist,Hepatitis D,5,Mumbai,4.2
Doc179,Azaan Iyengar,Hepatologist,Hepatitis E,5,Mumbai,4.2
Doc179,Azaan Iyengar,Hepatologist,Alcoholic hepatitis,5,Mumbai,4.2
Doc180,Zayan Solanki,Neurologist,Migraine,38,Kanpur,2.8
Doc180,Zayan Solanki,Neurologist,Paralysis (brain hemorrhage),38,Kanpur,2.8
Doc181,Lipika Upadhyay,Endocrinologist,Diabetes,30,Mumbai,2.8
Doc181,Lipika Upadhyay,Endocrinologist,Hypothyroidism,30,Mumbai,2.8
Doc181,Lipika Upadhyay,Endocrinologist,Hyperthyroidism,30,Mumbai,2.8
Doc181,Lipika Upadhyay,Endocrinologist,Hypoglycemia,30,Mumbai,2.8
Doc182,Aditya Thaman,Pulmonologist,Bronchial Asthma,26,Surat,2.9
Doc182,Aditya Thaman,Pulmonologist,Tuberculosis,26,Surat,2.9
Doc182,Aditya Thaman,Pulmonologist,Pneumonia,26,Surat,2.9
Doc183,Finn Roy,Vascular Surgeon,Varicose veins,7,Kanpur,2.9
Doc184,Nidhi Wadhwa,Urologist,Urinary tract infection,21,Delhi,1.4
Doc185,Hemang Naik,Allergist/Immunologist,Allergy,39,Hyderabad,3.2
Doc185,Hemang Naik,Allergist/Immunologist,Drug Reaction,39,Hyderabad,3.2
Doc186,Omkaar Chacko,Vascular Surgeon,Varicose veins,11,Bangalore,3.9
Doc187,Nimrat Sarna,Urologist,Urinary tract infection,8,Surat,2.5
Doc188,Vasana Trivedi,Vascular Surgeon,Varicose veins,17,Chennai,1.5
Doc189,Ekantika Bhandari,Pulmonologist,Bronchial Asthma,19,Nagpur,1.3
Doc189,Ekantika Bhandari,Pulmonologist,Tuberculosis,19,Nagpur,1.3
Doc189,Ekantika Bhandari,Pulmonologist,Pneumonia,19,Nagpur,1.3
Doc190,Raghav Pall,Neurologist,Migraine,32,Agra,4.4
Doc190,Raghav Pall,Neurologist,Paralysis (brain hemorrhage),32,Agra,4.4
Doc191,Anvi Soni,ENT Specialist,Common Cold,28,Pune,3.9
Doc191,Anvi Soni,ENT Specialist,(vertigo) Paroxysmal Positional Vertigo,28,Pune,3.9
Doc192,Janya Sampath,Urologist,Urinary tract infection,34,Bangalore,3.5
Doc193,Manan Mane,Proctologist,Dimorphic hemorrhoids (piles),28,Ludhiana,1.4
Doc194,Sneha Chopra,Urologist,Urinary tract infection,32,Chennai,3.6
Doc195,Brijesh Setty,Gastroenterologist,GERD,8,Ludhiana,1.9
Doc195,Brijesh Setty,Gastroenterologist,Peptic ulcer disease,8,Ludhiana,1.9
Doc195,Brijesh Setty,Gastroenterologist,Gastroenteritis,8,Ludhiana,1.9
Doc196,Yatan Gandhi,Vascular Surgeon,Varicose veins,40,Hyderabad,2.0
Doc197,Vritti Kanda,Pulmonologist,Bronchial Asthma,2,Surat,1.4
Doc197,Vritti Kanda,Pulmonologist,Tuberculosis,2,Surat,1.4
Doc197,Vritti Kanda,Pulmonologist,Pneumonia,2,Surat,1.4
Doc198,Samar Soni,Pulmonologist,Bronchial Asthma,7,Pune,4.3
Doc198,Samar Soni,Pulmonologist,Tuberculosis,7,Pune,4.3
Doc198,Samar Soni,Pulmonologist,Pneumonia,7,Pune,4.3
Doc199,Dayamai Badami,Gastroenterologist,GERD,34,Bhopal,4.4
Doc199,Dayamai Badami,Gastroenterologist,Peptic ulcer disease,34,Bhopal,4.4
Doc199,Dayamai Badami,Gastroenterologist,Gastroenteritis,34,Bhopal,4.4
Doc200,Naveen Narasimhan,Hepatologist,Chronic cholestasis,10,Bhopal,2.0
Doc200,Naveen Narasimhan,Hepatologist,Jaundice,10,Bhopal,2.0
Doc200,Naveen Narasimhan,Hepatologist,hepatitis A,10,Bhopal,2.0
Doc200,Naveen Narasimhan,Hepatologist,Hepatitis B,10,Bhopal,2.0
Doc200,Naveen Narasimhan,Hepatologist,Hepatitis C,10,Bhopal,2.0
Doc200,Naveen Narasimhan,Hepatologist,Hepatitis D,10,Bhopal,2.0
Doc200,Naveen Narasimhan,Hepatologist,Hepatitis E,10,Bhopal,2.0
Doc200,Naveen Narasimhan,Hepatologist,Alcoholic hepatitis,10,Bhopal,2.0
Doc201,Ganga Chokshi,Endocrinologist,Diabetes,26,Delhi,4.4
Doc201,Ganga Chokshi,Endocrinologist,Hypothyroidism,26,Delhi,4.4
Doc201,Ganga Chokshi,Endocrinologist,Hyperthyroidism,26,Delhi,4.4
Doc201,Ganga Chokshi,Endocrinologist,Hypoglycemia,26,Delhi,4.4
Doc202,Qarin Wable,Proctologist,Dimorphic hemorrhoids (piles),20,Nagpur,4.2
Doc203,Yochana Sachar,Rheumatologist,Arthritis,12,Delhi,4.5
Doc204,Manya Shere,Rheumatologist,Arthritis,19,Indore,4.1
Doc205,Arjun Subramaniam,Endocrinologist,Diabetes,38,Indore,1.3
Doc205,Arjun Subramaniam,Endocrinologist,Hypothyroidism,38,Indore,1.3
Doc205,Arjun Subramaniam,Endocrinologist,Hyperthyroidism,38,Indore,1.3
Doc205,Arjun Subramaniam,Endocrinologist,Hypoglycemia,38,Indore,1.3
Doc206,Widisha Doshi,Endocrinologist,Diabetes,36,Chennai,3.5
Doc206,Widisha Doshi,Endocrinologist,Hypothyroidism,36,Chennai,3.5
Doc206,Widisha Doshi,Endocrinologist,Hyperthyroidism,36,Chennai,3.5
Doc206,Widisha Doshi,Endocrinologist,Hypoglycemia,36,Chennai,3.5
Doc207,Laban Sarma,Urologist,Urinary tract infection,12,Ahmedabad,4.9
Doc208,Riya Sawhney,Endocrinologist,Diabetes,9,Nagpur,3.3
Doc208,Riya Sawhney,Endocrinologist,Hypothyroidism,9,Nagpur,3.3
Doc208,Riya Sawhney,Endocrinologist,Hyperthyroidism,9,Nagpur,3.3
Doc208,Riya Sawhney,Endocrinologist,Hypoglycemia,9,Nagpur,3.3
Doc209,Widisha Goda,Orthopedic Specialist,Cervical spondylosis,14,Hyderabad,5.0
Doc209,Widisha Goda,Orthopedic Specialist,Osteoarthritis,14,Hyderabad,5.0
Doc210,Ekbal Borde,Pulmonologist,Bronchial Asthma,11,Kolkata,4.1
Doc210,Ekbal Borde,Pulmonologist,Tuberculosis,11,Kolkata,4.1
Doc210,Ekbal Borde,Pulmonologist,Pneumonia,11,Kolkata,4.1
Doc211,Yadavi Muni,Cardiologist,Hypertension,3,Surat,1.6
Doc211,Yadavi Muni,Cardiologist,Heart attack,3,Surat,1.6
Doc212,Zayyan Shankar,Vascular Surgeon,Varicose veins,20,Hyderabad,4.3
Doc213,Chameli Seth,Gastroenterologist,GERD,6,Kanpur,4.9
Doc213,Chameli Seth,Gastroenterologist,Peptic ulcer disease,6,Kanpur,4.9
Doc213,Chameli Seth,Gastroenterologist,Gastroenteritis,6,Kanpur,4.9
Doc214,Anya Nagy,Cardiologist,Hypertension,35,Hyderabad,1.2
Doc214,Anya Nagy,Cardiologist,Heart attack,35,Hyderabad,1.2
Doc215,Radhika Doshi,Hepatologist,Chronic cholestasis,10,Bangalore,3.8
Doc215,Radhika Doshi,Hepatologist,Jaundice,10,Bangalore,3.8
Doc215,Radhika Doshi,Hepatologist,hepatitis A,10,Bangalore,3.8
Doc215,Radhika Doshi,Hepatologist,Hepatitis B,10,Bangalore,3.8
Doc215,Radhika Doshi,Hepatologist,Hepatitis C,10,Bangalore,3.8
Doc215,Radhika Doshi,Hepatologist,Hepatitis D,10,Bangalore,3.8
Doc215,Radhika Doshi,Hepatologist,Hepatitis E,10,Bangalore,3.8
Doc215,Radhika Doshi,Hepatologist,Alcoholic hepatitis,10,Bangalore,3.8
Doc216,Rudra Sahni,ENT Specialist,Common Cold,5,Lucknow,1.8
Doc216,Rudra Sahni,ENT Specialist,(vertigo) Paroxysmal Positional Vertigo,5,Lucknow,1.8
Doc217,Anjali Bobal,Allergist/Immunologist,Allergy,35,Kanpur,3.9
Doc217,Anjali Bobal,Allergist/Immunologist,Drug Reaction,35,Kanpur,3.9
Doc218,Anita Ramachandran,Pulmonologist,Bronchial Asthma,7,Indore,3.2
Doc218,Anita Ramachandran,Pulmonologist,Tuberculosis,7,Indore,3.2
Doc218,Anita Ramachandran,Pulmonologist,Pneumonia,7,Indore,3.2
Doc219,Yug Buch,Pulmonologist,Bronchial Asthma,18,Ahmedabad,1.8
Doc219,Yug Buch,Pulmonologist,Tuberculosis,18,Ahmedabad,1.8
Doc219,Yug Buch,Pulmonologist,Pneumonia,18,Ahmedabad,1.8
Doc220,Hema Lata,Urologist,Urinary tract infection,11,Kanpur,3.5
Doc221,Yahvi Sehgal,Allergist/Immunologist,Allergy,34,Surat,3.4
Doc221,Yahvi Sehgal,Allergist/Immunologist,Drug Reaction,34,Surat,3.4
Doc222,David Srinivasan,Gastroenterologist,GERD,24,Ahmedabad,4.9
Doc222,David Srinivasan,Gastroenterologist,Peptic ulcer disease,24,Ahmedabad,4.9
Doc222,David Srinivasan,Gastroenterologist,Gastroenteritis,24,Ahmedabad,4.9
Doc223,Onkar Kota,ENT Specialist,Common Cold,16,Patna,2.4
Doc223,Onkar Kota,ENT Specialist,(vertigo) Paroxysmal Positional Vertigo,16,Patna,2.4
Doc224,Upadhriti Rai,Cardiologist,Hypertension,29,Kanpur,2.6
Doc224,Upadhriti Rai,Cardiologist,Heart attack,29,Kanpur,2.6
Doc225,Owen Ben,Proctologist,Dimorphic hemorrhoids (piles),19,Bangalore,2.6
Doc226,Nakul Cheema,Orthopedic Specialist,Cervical spondylosis,29,Jaipur,2.3
Doc226,Nakul Cheema,Orthopedic Specialist,Osteoarthritis,29,Jaipur,2.3
Doc227,Wishi Kara,Gastroenterologist,GERD,20,Indore,4.3
Doc227,Wishi Kara,Gastroenterologist,Peptic ulcer disease,20,Indore,4.3
Doc227,Wishi Kara,Gastroenterologist,Gastroenteritis,20,Indore,4.3
Doc228,Sanaya Dugar,Proctologist,Dimorphic hemorrhoids (piles),26,Mumbai,3.7
Doc229,Raagini Ramanathan,Cardiologist,Hypertension,39,Ahmedabad,5.0
Doc229,Raagini Ramanathan,Cardiologist,Heart attack,39,Ahmedabad,5.0
Doc230,Balvan Kumer,Infectious Disease Specialist,AIDS,27,Nagpur,4.9
Doc230,Balvan Kumer,Infectious Disease Specialist,Malaria,27,Nagpur,4.9
Doc230,Balvan Kumer,Infectious Disease Specialist,Chicken pox,27,Nagpur,4.9
Doc230,Balvan Kumer,Infectious Disease Specialist,Dengue,27,Nagpur,4.9
Doc230,Balvan Kumer,Infectious Disease Specialist,Typhoid,27,Nagpur,4.9
Doc231,Ishani Keer,ENT Specialist,Common Cold,12,Mumbai,4.7
Doc231,Ishani Keer,ENT Specialist,(vertigo) Paroxysmal Positional Vertigo,12,Mumbai,4.7
Doc232,Baghyawati Ben,Neurologist,Migraine,33,Kanpur,1.3
Doc232,Baghyawati Ben,Neurologist,Paralysis (brain hemorrhage),33,Kanpur,1.3
Doc233,Reyansh Arya,Vascular Surgeon,Varicose veins,7,Hyderabad,2.1
Doc234,Chatresh Sampath,Proctologist,Dimorphic hemorrhoids (piles),39,Indore,4.5
Doc235,Rohan Lalla,Pulmonologist,Bronchial Asthma,13,Bangalore,2.3
Doc235,Rohan Lalla,Pulmonologist,Tuberculosis,13,Bangalore,2.3
Doc235,Rohan Lalla,Pulmonologist,Pneumonia,13,Bangalore,2.3
Doc236,Ikbal Chahal,Orthopedic Specialist,Cervical spondylosis,4,Indore,3.0
Doc236,Ikbal Chahal,Orthopedic Specialist,Osteoarthritis,4,Indore,3.0
Doc237,Vedant Gala,Endocrinologist,Diabetes,7,Bangalore,3.9
Doc237,Vedant Gala,Endocrinologist,Hypothyroidism,7,Bangalore,3.9
Doc237,Vedant Gala,Endocrinologist,Hyperthyroidism,7,Bangalore,3.9
Doc237,Vedant Gala,Endocrinologist,Hypoglycemia,7,Bangalore,3.9
Doc238,Laban Kurian,Urologist,Urinary tract infection,2,Patna,2.4
Doc239,Indali Narasimhan,Urologist,Urinary tract infection,8,Delhi,1.2
Doc240,Indali Palla,Dermatologist,Fungal infection,9,Bhopal,3.4
Doc240,Indali Palla,Dermatologist,Acne,9,Bhopal,3.4
Doc240,Indali Palla,Dermatologist,Psoriasis,9,Bhopal,3.4
Doc240,Indali Palla,Dermatologist,Impetigo,9,Bhopal,3.4
Doc241,Anika Baria,Infectious Disease Specialist,AIDS,28,Mumbai,1.3
Doc241,Anika Baria,Infectious Disease Specialist,Malaria,28,Mumbai,1.3
Doc241,Anika Baria,Infectious Disease Specialist,Chicken pox,28,Mumbai,1.3
Doc241,Anika Baria,Infectious Disease Specialist,Dengue,28,Mumbai,1.3
Doc241,Anika Baria,Infectious Disease Specialist,Typhoid,28,Mumbai,1.3
Doc242,Veer Modi,Vascular Surgeon,Varicose veins,35,Delhi,4.3
Doc243,Mahika Bora,Endocrinologist,Diabetes,39,Indore,2.2
Doc243,Mahika Bora,Endocrinologist,Hypothyroidism,39,Indore,2.2
Doc243,Mahika Bora,Endocrinologist,Hyperthyroidism,39,Indore,2.2
Doc243,Mahika Bora,Endocrinologist,Hypoglycemia,39,Indore,2.2
Doc244,Varenya Taneja,Allergist/Immunologist,Allergy,9,Surat,2.9
Doc244,Varenya Taneja,Allergist/Immunologist,Drug Reaction,9,Surat,2.9
Doc245,Udarsh Sekhon,Cardiologist,Hypertension,25,Pune,3.7
Doc245,Udarsh Sekhon,Cardiologist,Heart attack,25,Pune,3.7
Doc246,Yashica Mitra,Dermatologist,Fungal infection,22,Ahmedabad,2.0
Doc246,Yashica Mitra,Dermatologist,Acne,22,Ahmedabad,2.0
Doc246,Yashica Mitra,Dermatologist,Psoriasis,22,Ahmedabad,2.0
